FighterId,FirstName,LastName,Nickname,WeightClass,BirthDate,Height,Weight,Reach,Wins,Losses,Draws,NoContests,TechnicalKnockouts,TechnicalKnockoutLosses,Submissions,SubmissionLosses,TitleWins,TitleLosses,TitleDraws,CareerStats.FighterId,CareerStats.FirstName,CareerStats.LastName,CareerStats.SigStrikesLandedPerMinute,CareerStats.SigStrikeAccuracy,CareerStats.TakedownAverage,CareerStats.SubmissionAverage,CareerStats.KnockoutPercentage,CareerStats.TechnicalKnockoutPercentage,CareerStats.DecisionPercentage,CareerStats
140000830,Eddie,Alvarez,The Underground King,Lightweight,1984-01-11T00:00:00,69.0,155.0,69.0,30.0,7.0,0.0,0.0,28.0,10.0,14.0,5.0,10.0,5.0,0.0,140000830.0,Eddie,Alvarez,10.3,64.0,7.0,1.1,17.2,17.2,12.9,
140000831,Shawn,Teed,The Norwegian Nightmare,Heavyweight,1992-02-13T00:00:00,77.0,250.0,0.0,6.0,3.0,1.0,0.0,5.0,7.0,10.0,0.0,0.0,0.0,0.0,140000831.0,Shawn,Teed,3.3,66.2,0.0,0.0,0.0,0.0,0.0,
140000832,Maurice,Mitchell,,Featherweight,1987-06-29T00:00:00,69.0,145.0,0.0,11.0,2.0,0.0,0.0,12.0,0.0,10.0,5.0,0.0,0.0,0.0,140000832.0,Maurice,Mitchell,9.1,85.8,0.0,0.0,0.0,0.0,0.0,
140000833,Mitchell,Sipe,,Heavyweight,1996-04-09T00:00:00,75.0,240.0,0.0,4.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,140000833.0,Mitchell,Sipe,13.1,87.8,3.6,0.0,0.0,0.0,0.0,
140000834,Garrett,Gross,,Lightweight,1988-08-08T00:00:00,69.0,155.0,0.0,11.0,8.0,0.0,0.0,12.0,5.0,5.0,10.0,0.0,0.0,0.0,140000834.0,Garrett,Gross,5.7,70.8,0.0,0.0,0.0,0.0,0.0,
140000835,Demetrious,Johnson,Mighty Mouse,Flyweight,1986-08-13T00:00:00,63.0,135.0,66.0,30.0,3.0,1.0,0.0,12.0,0.0,19.0,0.0,19.0,5.0,2.0,140000835.0,Demetrious,Johnson,8.2,84.4,8.0,1.2,15.4,15.4,44.8,
140000836,Alex,Gilpin,,Featherweight,1992-03-26T00:00:00,67.0,145.0,0.0,14.0,4.0,0.0,0.0,7.0,0.0,12.0,0.0,0.0,2.0,0.0,140000836.0,Alex,Gilpin,10.5,83.4,5.2,5.2,0.0,0.0,0.0,
140000837,Marty,Coughran,,Featherweight,1994-05-17T00:00:00,68.0,145.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,140000837.0,Marty,Coughran,19.0,88.1,0.0,0.0,0.0,0.0,0.0,
140000838,Jacob,Kilburn,The Killer,Featherweight,1995-06-28T00:00:00,69.0,145.0,72.0,8.0,4.0,0.0,0.0,10.0,0.0,5.0,7.0,0.0,0.0,0.0,140000838.0,Jacob,Kilburn,6.1,52.4,1.2,1.2,0.0,0.0,0.0,
140000839,Dennis,Bryant,,Light Heavyweight,,72.0,205.0,0.0,5.0,2.0,0.0,0.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,140000839.0,Dennis,Bryant,16.3,91.7,0.0,0.0,0.0,0.0,0.0,
140000840,Joe,Lowry,,Lightweight,1989-12-12T00:00:00,71.0,155.0,73.0,9.0,2.0,0.0,0.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,140000840.0,Joe,Lowry,14.1,65.6,0.0,0.0,0.0,0.0,0.0,
140000841,Tebaris,Gordon,,Heavyweight,,73.0,235.0,0.0,3.0,2.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,2.0,0.0,140000841.0,Tebaris,Gordon,8.4,25.7,0.0,0.0,0.0,0.0,0.0,
140000842,Mayra,Bueno Silva,Sheetara,Women's Flyweight,1991-08-22T00:00:00,66.0,125.0,66.5,7.0,1.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,140000842.0,Mayra,Bueno Silva,10.6,83.2,0.0,4.6,0.0,0.0,0.0,
140000843,Mayana,Kellem,,Women's Bantamweight,1981-07-07T00:00:00,65.0,135.0,0.0,7.0,1.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,140000843.0,Mayana,Kellem,4.6,34.3,0.0,0.0,0.0,0.0,0.0,
140000844,Gustavo,Gabriel,,Flyweight,1994-04-01T00:00:00,66.0,125.0,0.0,13.0,1.0,0.0,0.0,12.0,0.0,14.0,2.0,0.0,0.0,0.0,140000844.0,Gustavo,Gabriel,9.7,100.4,0.0,0.0,0.0,0.0,0.0,
140000845,Marcos,Conrado Jr.,,Heavyweight,1982-03-14T00:00:00,74.0,220.0,0.0,5.0,1.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,140000845.0,Marcos,Conrado Jr.,3.8,52.8,4.4,0.0,0.0,0.0,0.0,
140000846,Diego,Henrique da Silva,,Middleweight,1986-08-22T00:00:00,74.0,185.0,0.0,8.0,4.0,0.0,1.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,140000846.0,Diego,Henrique da Silva,6.0,88.9,0.0,0.0,0.0,0.0,0.0,
140000847,Maiara,Amanajas dos Santos,,,1987-07-11T00:00:00,65.0,115.0,0.0,6.0,4.0,0.0,0.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,140000847.0,Maiara,Amanajas dos Santos,13.2,54.3,0.0,0.0,0.0,0.0,0.0,
140000848,Bruno,Assis,Brunao,Middleweight,1992-05-23T00:00:00,75.0,185.0,77.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,140000848.0,Bruno,Assis,3.0,66.7,4.8,2.4,0.0,0.0,0.0,
140000849,Estefani,Almeida,,Women's Flyweight,1988-10-17T00:00:00,64.0,125.0,0.0,7.0,2.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,140000849.0,Estefani,Almeida,7.5,57.1,0.0,0.0,0.0,0.0,0.0,
140000850,Henrique,da Silva,Frankenstein,Light Heavyweight,1989-09-01T00:00:00,76.0,205.0,76.5,12.0,5.0,0.0,0.0,17.0,5.0,2.0,2.0,0.0,0.0,0.0,140000850.0,Henrique,da Silva,9.3,93.1,0.6,0.6,12.5,12.5,0.0,
140000851,Maria,de Oliveira Neta,,Women's Strawweight,1996-12-09T00:00:00,65.0,115.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,140000851.0,Maria,de Oliveira Neta,6.2,65.0,0.0,0.0,0.0,0.0,0.0,
140000852,Marcio,Alexandre Jr.,Lyoto,,1989-05-03T00:00:00,73.0,185.0,75.0,12.0,5.0,0.0,0.0,15.0,2.0,5.0,5.0,0.0,2.0,0.0,140000852.0,Marcio,Alexandre Jr.,3.8,69.5,0.8,1.7,0.0,0.0,0.0,
140000853,Leonardo,Silva De Oliveira,,,1992-04-23T00:00:00,74.0,185.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,140000853.0,Leonardo,Silva De Oliveira,2.6,61.8,37.2,0.0,0.0,0.0,0.0,
140000854,Gleidson,Cutis,,,1989-02-07T00:00:00,69.0,185.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,140000854.0,Gleidson,Cutis,7.1,80.3,0.0,0.0,0.0,0.0,0.0,
140000855,Dayana,Silva,,,,0.0,135.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,140000855.0,Dayana,Silva,15.1,78.9,0.0,0.0,0.0,0.0,0.0,
140000856,Gisele,Moreira,,,1981-01-14T00:00:00,66.0,135.0,0.0,3.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,140000856.0,Gisele,Moreira,14.1,65.4,9.5,0.0,0.0,0.0,0.0,
140000857,Mabelly,Lima,,Women's Bantamweight,1994-01-25T00:00:00,62.0,125.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140000857.0,Mabelly,Lima,7.3,97.3,0.0,0.0,0.0,0.0,0.0,
140000858,Allan,Nascimento,Puro Osso,Flyweight,1991-09-11T00:00:00,69.0,125.0,0.0,16.0,5.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,2.0,0.0,140000858.0,Allan,Nascimento,10.8,105.3,2.4,0.0,0.0,0.0,0.0,
140000859,Jon,Tuck,Super Saiyan,Lightweight,1984-08-28T00:00:00,71.0,155.0,73.0,10.0,5.0,0.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,140000859.0,Jon,Tuck,7.2,61.8,1.0,2.3,10.3,10.3,10.3,
140000860,Stefan,Sekulic,,Welterweight,1992-02-12T00:00:00,72.0,170.0,75.0,12.0,3.0,0.0,0.0,7.0,5.0,14.0,0.0,0.0,0.0,0.0,140000860.0,Stefan,Sekulic,3.5,58.6,2.4,0.0,0.0,0.0,0.0,
140000861,Adam,Yandiev,Boroda,Middleweight,1988-07-07T00:00:00,69.0,185.0,74.0,9.0,1.0,0.0,0.0,7.0,0.0,14.0,2.0,0.0,0.0,0.0,140000861.0,Adam,Yandiev,0.4,12.9,0.0,0.0,0.0,0.0,0.0,
140000862,Khalid,Murtazaliev,,Middleweight,1993-07-15T00:00:00,72.0,185.0,76.0,14.0,3.0,0.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,140000862.0,Khalid,Murtazaliev,11.4,107.4,11.6,0.0,14.9,14.9,0.0,
140000863,Alex,Chambers,Astro Girl,Women's Strawweight,1978-10-25T00:00:00,63.0,115.0,63.0,5.0,5.0,0.0,0.0,5.0,0.0,5.0,10.0,0.0,0.0,0.0,140000863.0,Alex,Chambers,7.1,83.4,5.5,2.4,0.0,0.0,0.0,
140000864,Luigi,Vendramini,The Italian Stallion,Lightweight,1996-01-16T00:00:00,68.0,155.0,73.0,9.0,1.0,0.0,0.0,12.0,2.0,10.0,0.0,0.0,0.0,0.0,140000864.0,Luigi,Vendramini,5.4,65.6,0.0,4.7,15.4,15.4,0.0,
140000865,Luis,Henrique,KLB,Heavyweight,1993-08-21T00:00:00,74.0,205.0,74.0,12.0,6.0,0.0,1.0,7.0,7.0,14.0,0.0,0.0,2.0,0.0,140000865.0,Luis,Henrique,4.3,67.3,7.4,2.5,0.0,0.0,0.0,
140000866,Gray,Maynard,The Bully,Featherweight,1979-05-09T00:00:00,69.0,155.0,70.0,13.0,8.0,1.0,1.0,5.0,12.0,0.0,2.0,0.0,2.0,2.0,140000866.0,Gray,Maynard,4.6,50.2,6.9,1.7,9.9,9.9,64.3,
140000867,Conor,McGregor,The Notorious,Lightweight,1988-07-14T00:00:00,69.0,155.0,74.0,22.0,5.0,0.0,0.0,29.0,2.0,2.0,10.0,12.0,2.0,0.0,140000867.0,Conor,McGregor,12.7,75.7,1.7,0.0,45.7,45.7,11.4,
140000868,Jessin,Ayari,Abacus,Lightweight,1992-05-31T00:00:00,72.0,155.0,73.5,16.0,6.0,0.0,0.0,7.0,7.0,12.0,2.0,0.0,0.0,0.0,140000868.0,Jessin,Ayari,8.4,58.3,0.0,0.8,0.0,0.0,10.8,
140000869,Artem,Lobov,The Russian Hammer,Featherweight,1986-08-11T00:00:00,69.0,145.0,65.0,14.0,15.0,1.0,1.0,12.0,2.0,5.0,5.0,0.0,2.0,0.0,140000869.0,Artem,Lobov,8.4,64.0,0.9,0.0,0.0,0.0,15.4,
140000870,Santiago,Ponzinibbio,Argentine Dagger,Welterweight,1986-09-26T00:00:00,72.0,170.0,73.0,28.0,4.0,0.0,0.0,23.0,7.0,14.0,0.0,0.0,0.0,0.0,140000870.0,Santiago,Ponzinibbio,10.0,61.8,1.2,0.0,24.1,24.1,19.3,
140000871,Martin,Day,The Spartan,Featherweight,1988-11-10T00:00:00,70.0,145.0,73.5,8.0,6.0,0.0,0.0,7.0,5.0,5.0,2.0,0.0,0.0,0.0,140000871.0,Martin,Day,9.5,70.4,1.7,1.1,0.0,0.0,0.0,
140000872,Hu,Yaozong,Totoro,Light Heavyweight,1995-04-07T00:00:00,75.0,205.0,72.0,3.0,2.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,140000872.0,Hu,Yaozong,10.6,80.4,0.0,1.6,0.0,0.0,0.0,
140000873,Darrell,Horcher,The Saint,Lightweight,1987-07-28T00:00:00,70.0,155.0,70.0,13.0,4.0,0.0,0.0,14.0,2.0,2.0,2.0,5.0,0.0,0.0,140000873.0,Darrell,Horcher,4.9,69.0,0.8,1.6,0.0,0.0,14.0,
140000874,Julija,Stoliarenko,,Women's Bantamweight,1993-04-08T00:00:00,67.0,136.0,66.0,9.0,5.0,1.0,0.0,0.0,5.0,12.0,0.0,2.0,0.0,0.0,140000874.0,Julija,Stoliarenko,5.0,52.9,0.0,1.2,0.0,0.0,0.0,
140000875,Michel,Batista,El Panda,Heavyweight,1984-04-20T00:00:00,75.0,256.0,0.0,4.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,140000875.0,Michel,Batista,0.0,,10.4,0.0,0.0,0.0,0.0,
140000876,Juan,Espino,El Guapo,Heavyweight,1980-10-09T00:00:00,75.0,255.0,80.0,11.0,1.0,0.0,0.0,2.0,2.0,12.0,0.0,2.0,0.0,0.0,140000876.0,Juan,Espino,10.3,123.5,21.9,14.5,0.0,0.0,0.0,
140000877,Justin,Frazier,The Grizzly Bear,Heavyweight,1989-06-15T00:00:00,72.0,265.0,75.0,10.0,3.0,0.0,0.0,12.0,5.0,5.0,2.0,0.0,2.0,0.0,140000877.0,Justin,Frazier,2.6,102.9,0.0,0.0,0.0,0.0,0.0,
140000878,Alex,Gorgees,Hitman,Lightweight,1995-08-11T00:00:00,74.0,155.0,74.0,6.0,1.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,140000878.0,Alex,Gorgees,1.6,49.8,0.0,0.0,0.0,0.0,0.0,
140000879,Suman,Mokhtarian,,Featherweight,1992-06-13T00:00:00,68.0,145.0,72.0,8.0,2.0,0.0,0.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,140000879.0,Suman,Mokhtarian,5.3,66.7,0.0,0.0,0.0,0.0,0.0,
140000880,Bruno,Silva,Blindado,Middleweight,1989-07-13T00:00:00,72.0,185.0,0.0,19.0,6.0,0.0,0.0,25.0,0.0,0.0,12.0,2.0,0.0,0.0,140000880.0,Bruno,Silva,,,,,0.0,0.0,0.0,
140000881,Charles,Rosa,Boston Strong,Featherweight,1986-08-24T00:00:00,69.0,145.0,69.0,13.0,4.0,0.0,0.0,7.0,2.0,12.0,0.0,0.0,0.0,0.0,140000881.0,Charles,Rosa,8.1,57.5,4.8,2.1,0.0,0.0,18.2,
140000882,Sean,Brady,,Welterweight,1992-11-23T00:00:00,70.0,170.0,72.0,13.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,2.0,0.0,0.0,140000882.0,Sean,Brady,13.0,85.5,7.8,2.9,0.0,0.0,23.7,
140000884,Loma,Lookboonmee,,Women's Strawweight,1996-01-18T00:00:00,61.0,115.0,61.5,5.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,140000884.0,Loma,Lookboonmee,12.3,85.7,1.6,0.0,0.0,0.0,44.1,
140000885,Abubakar,Nurmagomedov,,Welterweight,1989-11-13T00:00:00,71.0,170.0,72.0,15.0,3.0,1.0,0.0,14.0,2.0,10.0,5.0,0.0,0.0,0.0,140000885.0,Abubakar,Nurmagomedov,3.4,68.6,12.6,0.0,0.0,0.0,0.0,
140000886,Amanda,Lemos,Amandinha,Women's Strawweight,1987-05-22T00:00:00,64.0,115.0,65.0,8.0,1.0,1.0,0.0,12.0,2.0,5.0,0.0,0.0,0.0,0.0,140000886.0,Amanda,Lemos,14.3,99.4,5.4,1.3,0.0,0.0,15.4,
140000887,Ryan,Benoit,Baby Face,Flyweight,1989-08-25T00:00:00,65.0,125.0,68.0,10.0,7.0,0.0,0.0,12.0,0.0,2.0,5.0,0.0,0.0,0.0,140000887.0,Ryan,Benoit,7.0,63.6,0.8,1.2,18.2,18.2,14.0,
140000888,Isabela,de Padua,Belinha,Women's Flyweight,1991-09-04T00:00:00,63.0,130.0,64.0,5.0,2.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,140000888.0,Isabela,de Padua,2.4,55.1,4.8,2.4,0.0,0.0,0.0,
140000889,Nate,Landwehr,The Train,Featherweight,1988-06-06T00:00:00,69.0,145.0,72.0,14.0,3.0,0.0,0.0,12.0,2.0,0.0,2.0,7.0,0.0,0.0,140000889.0,Nate,Landwehr,10.6,77.5,0.0,0.0,0.0,0.0,14.0,
140000890,Kyler,Phillips,The Matrix,Bantamweight,1995-06-12T00:00:00,68.0,135.0,72.0,8.0,1.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,140000890.0,Kyler,Phillips,15.0,76.9,6.7,1.7,17.2,17.2,17.2,
140000891,Norma,Dumont,The Immortal,Women's Bantamweight,1990-10-01T00:00:00,67.0,139.0,67.0,5.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,140000891.0,Norma,Dumont,12.8,86.4,5.8,0.0,0.0,0.0,25.7,
140000892,Tom,Aspinall,,Heavyweight,1993-04-11T00:00:00,77.0,252.0,78.0,9.0,2.0,0.0,0.0,11.0,0.0,5.0,2.0,0.0,0.0,0.0,140000892.0,Tom,Aspinall,17.2,114.7,15.3,0.0,28.1,28.1,0.0,
140000893,Shavkat,Rakhmonov,Nomad,Welterweight,1994-10-23T00:00:00,73.0,171.0,77.0,13.0,0.0,0.0,0.0,11.0,0.0,14.0,0.0,0.0,0.0,0.0,140000893.0,Shavkat,Rakhmonov,6.7,80.3,0.0,7.7,0.0,0.0,0.0,
140000894,Khaos,Williams,The Ox Fighter,Welterweight,1994-03-30T00:00:00,72.0,170.0,77.0,11.0,2.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,140000894.0,Khaos,Williams,10.5,70.2,0.0,0.0,23.7,23.7,0.0,
140000895,Youssef,Zalal,The Moroccan Devil,Featherweight,1996-09-04T00:00:00,70.0,145.0,72.0,10.0,4.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,140000895.0,Youssef,Zalal,5.8,79.1,5.7,3.3,0.0,0.0,33.1,
140000896,Austin,Lingo,Lights Out,Featherweight,1994-07-10T00:00:00,70.0,145.0,70.0,8.0,1.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,140000896.0,Austin,Lingo,8.5,68.0,2.4,0.0,0.0,0.0,17.2,
140000897,Jai,Herbert,Black Country Banger,Lightweight,1988-05-13T00:00:00,73.0,155.0,77.0,10.0,2.0,0.0,0.0,12.0,5.0,2.0,0.0,5.0,2.0,0.0,140000897.0,Jai,Herbert,4.4,46.3,0.0,0.0,0.0,0.0,0.0,
140000898,Carlos,Felipe,Boi,Heavyweight,1995-01-12T00:00:00,72.0,264.0,75.0,10.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,140000898.0,Carlos,Felipe,10.5,69.8,0.0,0.0,0.0,0.0,28.1,
140000899,Josh,Culibao,Kuya,Featherweight,1994-05-24T00:00:00,70.0,145.0,73.0,8.0,1.0,1.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,140000899.0,Josh,Culibao,6.0,58.9,0.0,0.0,0.0,0.0,0.0,
140000900,Spike,Carlyle,Alpha Ginger,Featherweight,1993-05-06T00:00:00,68.0,145.0,71.0,9.0,3.0,0.0,0.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,140000900.0,Spike,Carlyle,6.1,83.5,8.0,1.1,12.9,12.9,0.0,
140000901,David,Dvorak,Undertaker,Flyweight,1992-06-05T00:00:00,65.0,125.0,68.0,19.0,3.0,0.0,0.0,12.0,2.0,11.0,0.0,0.0,0.0,0.0,140000901.0,David,Dvorak,10.7,74.7,0.0,0.0,0.0,0.0,14.0,
140000902,Jake,Collier,The Prototype,Heavyweight,1988-10-25T00:00:00,75.0,264.0,78.0,12.0,5.0,0.0,0.0,12.0,7.0,7.0,2.0,2.0,0.0,0.0,140000902.0,Jake,Collier,11.7,63.5,1.4,0.9,14.0,14.0,27.3,
140000903,Alexandr,Romanov,King Kong,Heavyweight,1990-12-11T00:00:00,74.0,260.0,75.0,13.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,140000903.0,Alexandr,Romanov,10.3,61.2,15.1,7.6,0.0,0.0,0.0,
140000904,Philipe,Lins,Monstro,Heavyweight,1985-08-17T00:00:00,74.0,234.0,78.0,14.0,5.0,0.0,0.0,12.0,10.0,10.0,0.0,2.0,0.0,0.0,140000904.0,Philipe,Lins,6.3,62.6,0.0,0.0,0.0,0.0,0.0,
140000905,Umar,Nurmagomedov,,Bantamweight,1996-03-01T00:00:00,68.0,136.0,69.0,13.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,140000905.0,Umar,Nurmagomedov,6.9,94.2,13.4,4.1,0.0,0.0,0.0,
140000906,Delaney,Owen,,Women's Strawweight,1992-11-20T00:00:00,62.0,115.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
140000907,Dominick,Cruz,The Dominator,Bantamweight,1985-03-09T00:00:00,68.0,135.0,68.0,22.0,3.0,0.0,0.0,11.0,2.0,2.0,2.0,11.0,7.0,0.0,140000907.0,Dominick,Cruz,8.4,49.4,7.3,0.1,9.5,9.5,61.8,
140000908,Ike,Villanueva,Hurricane,Light Heavyweight,1984-04-04T00:00:00,73.0,206.0,73.0,17.0,11.0,0.0,0.0,22.0,12.0,0.0,12.0,0.0,0.0,0.0,140000908.0,Ike,Villanueva,8.6,62.0,0.0,0.0,8.5,8.5,0.0,
140000909,Irwin,Rivera,The Beast,Bantamweight,1989-02-14T00:00:00,66.0,135.0,67.0,10.0,6.0,0.0,0.0,12.0,5.0,2.0,0.0,5.0,0.0,0.0,140000909.0,Irwin,Rivera,8.0,68.0,2.4,0.0,0.0,0.0,14.9,
140000910,Brandon,Royval,Raw Dawg,Flyweight,1992-08-16T00:00:00,69.0,125.0,68.0,12.0,5.0,0.0,0.0,7.0,2.0,12.0,0.0,2.0,2.0,0.0,140000910.0,Brandon,Royval,9.0,71.3,1.9,5.6,0.0,0.0,0.0,
140000911,Gabe,Green,Gifted,Welterweight,1993-05-02T00:00:00,70.0,170.0,73.0,10.0,3.0,0.0,0.0,7.0,5.0,14.0,0.0,0.0,0.0,0.0,140000911.0,Gabe,Green,10.1,71.6,2.4,1.2,0.0,0.0,11.9,
140000912,Anthony,Ivy,Aquaman,Welterweight,1990-01-23T00:00:00,74.0,170.0,74.0,8.0,4.0,0.0,0.0,12.0,2.0,7.0,5.0,0.0,0.0,0.0,140000912.0,Anthony,Ivy,6.0,65.0,11.2,0.0,0.0,0.0,0.0,
140000913,Melissa,Gatto,,Women's Flyweight,1996-02-05T00:00:00,65.0,125.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,140000913.0,Melissa,Gatto,,,,,0.0,0.0,0.0,
140000914,Christian,Aguilera,The Beast,Welterweight,1991-11-25T00:00:00,69.0,170.0,72.0,14.0,7.0,0.0,0.0,17.0,10.0,0.0,2.0,0.0,0.0,0.0,140000914.0,Christian,Aguilera,8.0,64.8,0.0,0.0,11.3,11.3,0.0,
140000915,Zarrukh,Adashev,The Lion,Flyweight,1992-07-29T00:00:00,65.0,126.0,65.0,3.0,3.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,140000915.0,Zarrukh,Adashev,4.6,35.9,0.0,0.0,0.0,0.0,0.0,
140000916,Gustavo,Lopez,,Bantamweight,1989-06-27T00:00:00,65.0,135.0,67.0,12.0,5.0,0.0,0.0,12.0,5.0,14.0,0.0,2.0,0.0,0.0,140000916.0,Gustavo,Lopez,5.4,61.8,4.0,2.0,0.0,0.0,0.0,
140000917,Max,Rohskopf,Rated R,Lightweight,1994-09-27T00:00:00,73.0,155.0,71.0,5.0,1.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,140000917.0,Max,Rohskopf,4.1,48.6,7.2,3.6,0.0,0.0,0.0,
140000918,Jiri,Prochazka,Denisa,Light Heavyweight,1992-10-14T00:00:00,75.0,205.0,80.0,27.0,3.0,1.0,0.0,36.0,5.0,5.0,2.0,5.0,0.0,0.0,140000918.0,Jiri,Prochazka,13.5,69.8,0.0,0.0,7.7,7.7,0.0,
140000919,Zhalgas,Zhumagulov,Zhako,Flyweight,1988-08-29T00:00:00,64.0,125.0,66.5,13.0,5.0,0.0,0.0,14.0,2.0,2.0,0.0,5.0,0.0,0.0,140000919.0,Zhalgas,Zhumagulov,9.9,76.9,3.6,0.0,0.0,0.0,0.0,
140000920,Roman,Bogatov,,Lightweight,1990-12-15T00:00:00,68.0,155.0,73.5,10.0,1.0,0.0,0.0,2.0,0.0,12.0,0.0,2.0,0.0,0.0,140000920.0,Roman,Bogatov,7.9,66.0,2.4,0.0,0.0,0.0,0.0,
140000921,Justin,Jaynes,The Guitar Hero,Featherweight,1989-08-10T00:00:00,67.0,160.0,68.0,16.0,7.0,0.0,0.0,12.0,5.0,14.0,2.0,0.0,0.0,0.0,140000921.0,Justin,Jaynes,8.5,66.2,0.0,1.4,10.4,10.4,0.0,
140000922,Modestas,Bukauskas,The Baltic Gladiator,Light Heavyweight,1994-02-10T00:00:00,75.0,205.0,78.0,11.0,3.0,0.0,0.0,12.0,5.0,5.0,2.0,2.0,0.0,0.0,140000922.0,Modestas,Bukauskas,8.5,58.5,0.0,0.0,11.0,11.0,0.0,
140000923,Roman,Dolidze,,Light Heavyweight,1988-07-15T00:00:00,74.0,205.0,76.0,8.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,140000923.0,Roman,Dolidze,8.7,82.5,5.6,5.6,19.3,19.3,19.3,
140000924,Mounir,Lazzez,The Sniper,Welterweight,1987-11-16T00:00:00,73.0,171.0,76.0,10.0,2.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,140000924.0,Mounir,Lazzez,10.1,85.5,9.5,0.0,0.0,0.0,12.9,
140000925,Oleksandr,Doskalchuk,,,1990-03-13T00:00:00,66.0,125.0,0.0,10.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,2.0,0.0,0.0,140000925.0,Oleksandr,Doskalchuk,,,,,0.0,0.0,0.0,
140000926,Tagir,Ulanbekov,,Flyweight,1991-08-07T00:00:00,67.0,125.0,70.0,13.0,1.0,0.0,0.0,5.0,0.0,14.0,0.0,0.0,2.0,0.0,140000926.0,Tagir,Ulanbekov,7.3,58.2,11.9,0.0,0.0,0.0,11.0,
140000927,Ramiz,Brahimaj,,Welterweight,1992-11-17T00:00:00,70.0,170.0,72.0,8.0,3.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,140000927.0,Ramiz,Brahimaj,8.9,56.5,0.0,0.0,0.0,0.0,0.0,
140000928,Miranda,Maverick,Fear The,Women's Flyweight,1997-07-01T00:00:00,63.0,125.0,65.0,10.0,2.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,140000928.0,Miranda,Maverick,15.1,79.6,0.0,0.0,0.0,0.0,0.0,
